,text
4780,"트유는 가변 취소되면 가능... 유예기간 인정되면 끝까지 살아남을 수도 있겠고...
븨엡은 가변 없었자나... 이제와서 백신패스?..."
4781,"#연예 ‘PD수첩’ 단계적 일상 회복으로 인한 중증 환자 급증, 그리고 질병청의 그림자 https://t.co/4h0CqaSKg3"
4782,"@epochtimeskr @classicus7 저는 다시 한번 의사들에게 호소합니다. 효과적인 치료제들을 사람들에게 처방 하시라고. 그린 패스? 그것은 백신을 맞게 하려는 마케팅일 뿐입니다. 우리가 음모론자라구요? 아니요. 음모를 꾸미는 것은 그들입니다.""

https://t.co/w57jtHx9Ch"
4783,"김부겸 국무총리는 단계적 일상회복 과정에서 일일 확진자 수가 급증하는 상황을 두고 ""수도권만 놓고 보면 의료대응 여력이 거의 소진된 상황""이라고 평가했습니다. https://t.co/VNFlWgCAQ5"
4784,백신패스관에선 팝콘먹어도 되나용?
4785,위드코로나 지랄하네 씨발
4786,약속잇어서 지금 집와서 보는데... 직캠...이다.... 위드코로나 개짱~~~!!!!
4787,위드코로나 이후 확진자가 증가하는것은 이해한다.그러나 병실을 차지하는 중환자가 증가하는것은 이해를 못하겠다
4788,"@melon #MMA2021  #MMA티켓이벤트 
2018년도에 MMA를 직접 관람하러 갔었는데, 열정적인 팬들의 함성들을 듣고 무대 위에서 멋지게 빛내고 있는 아티스트분들의 모습을 보고 MMA는 평생 잊지 못할 추억의 순간들을 만들어준다고 느꼈습니다 ! 위드 코로나 이후 시상식 갈 기회를 만들어주셔서 감사합니다."
4789,신규 확진 4116명?? ㅇ..이게 위드코로나?
4790,"2년을 여기서 넘기고 그래도 조금 희망이 보이나 싶다 위드코로나여서 그런가? 
아주쬐금 …"
4791,헐대박~이상황에위드코로나?헐대박~ https://t.co/VMuJv6esuj
4792,경구용치료제개발로 내년2월전들여오기에 한풀꺽인것인데 위드코로나로 일시적감염자증가가예상돼 비상병상확보로대비하면 백신집단면역으로 다시급격히감소할것이니 치료제투약과함께 원하는국민누구나 예약후백신추가접종과 치료제를병행한다면 코로나19는게임체인저로 종식될날이 다가오고있습니다
4793,"위드코로나 시작되고 첫 주는 새벽이건 점심시간이건 헬스장이 사람들로 미어터지더니만. 딱 2주 지나니 다시 평소보다 약간 붐비는 수준으로 되돌아왔다. 잔뜩 긴장하며 플랜B까지 세우고 왔는데, 기다림 없이 루틴 소화 가능하겠네.

여러분의 작심삼일을 응원합니다! (찡긋)"
4794,위드코로나 개빡치는 점. 회식 시간이 늘어났다. 개ㅅㅂ....
4795,"실시간
현재
서울 화이자 본사 앞
코로나19 백신 반대론자들
백신패스 반대자들

태극기 부대랑 뭐가 다르냐 https://t.co/fqNeR24owV"
4796,"11월 17일 22시 (11월 17일 00시 기준),
대한민국의 코로나바이러스 현황

[오늘 사망자] 21 명
[재원 위중증] 522 명
[신규 입원자] 449 명
[오늘 확진자] 3,187 명

#위드_코로나 #단계적_일상회복
#코로나바이러스감염증 #국내확진자"
4797,@2nd_wtiger '위드코로나'
4798,"영화관알바
좋음점
나 영화좋아해는데. 한달에 영화 열편씩 본다
싫은점
위드코로나  죽이거싶음"
4799,단계적 일상회복으로 코로나 상황이 개선되는 모습이 보이면 고도비만 시절 엄두도 못냈던 수영에 도전해보고 싶었는데 상황을 보니 아직 요원해 보이네요 😢
4800,애비 저거 대체 언제 출근함? 재택한지 1년 되가는거 같은데ㅅㅂ죽고싶음 위드코로나래매 좀 쳐나가시발
4801,"@zowmv 독일에는 코로나에서는 1500명 정도에서  위드코로나 후에는 6만명이 되어 병원이 모자라 자기집에서  사망하기도 한다고 함
한국도 이렇게 날 수가 많다고 생각남
독일처럼 나중에는 악화 가능성이 클 것이다"
4802,위드 코로나 쓰지 말라면 쓰지 말 것이지 티비에서 계속 써대서 확진자 4천 명을 만드나.
4803,[괌으로 떠났다] ④ 위드코로나에 만난 괌의 ˙찐˙ 휴양지들 (출처 : 뉴스1 | 네이버 뉴스) https://t.co/yoJUHWV7eZ
4804,"‘위드 코로나’ 성급했나…獨·네덜란드, 확진자 폭증에 재봉쇄 https://t.co/ALbcB5jlMW"
4805,위드 코로나 대위기…정부 '긴급 멈춤' 검토 (출처 : 한국경제 | 네이버 뉴스) https://t.co/IxqdHS43vj
4806,위드코로나 이대로 괜찮은가 https://t.co/TxRertgmFM
4807,확진자 4천..? 이러다 위드코로나 중단해서 콘서트 취소 되는거 아냐?ㅅㅂ 장난치냐고~ 다들 나가지마 다들 마스크 제대로 껴 다들 손 씻어
4808,"[이슈큐브] 신규 확진자 3,187명…단계적 일상회복 `비상` https://t.co/E1jsPKs3Pj"
4809,"2021년 12월, 위드 코로나로 함께 찾아온 기대작 7편 (출처 : 씨네플레이 | 네이버 포스트) https://t.co/J8fxsskHQe"
4810,‘위드 코로나’
4811,아니 근데 콘서트에서 함성 금지인 거 왜 납득을 못 함??? 이 시국에 보러 가는 것도 기적 아닌가? 그리고 백신패스랑은 왜 결부짓는 거? 백신이랑 감염 여부 노상괌인 거 많이들 모르는듯 아직???
4812,"&lt;이터널스&gt;를 백신패스관에서 봤다!
2년만에 영화를 팝콘 먹으며 볼 수 있어 좋았는데,
너무 길어서 중간에 좀 지루했다.

중반쯤부터 머리가 아파 머리를 만지작거리며 끝까지 봤다.

듄도 보려고 했는데, 이것보다 더 길어서 어쩔까 싶다."
4813,"https://t.co/cVFIXmr48n
16일 기사에도 나왔고 저번에도 나왔지만
https://t.co/kUHaXGLK4t
10일 기사에도 나왔듯이 위중증 환자는 계속 늘어났는데 그냥 위드 코로나 자체가 안 될 거라는 걸 잘 보여준다고 생각함"
4814,단계적 일상회복 해도 되는건가 모르것다. 매일 기록갱신이네.
4815,"=&gt; 남은 900만명에 걸릴 사람을 기간과 종류를 달리하며 결정하면서 사회 경제체제를 회복시키겠다.
* 이것이 현재 실시중인 단계적 일상회복"
4816,위드 코로나인가 뭔가 시벌 그거따문애 일하는데 채육관 열갰지 ㅇㅈㄹ했는데 또 300@명씩 나오고 지랄
4817,내일은 군대동기+ 선임만난다 위드코로나 막차타러 가야지
4818,"위드코로나 철회하면 조때는데... 
헬스장에서 샤워만 하게 해 줘 제발..."
4819,우리 4천명인가 되면 단계적 일상회복 중지 아니었냐 https://t.co/gPpns34H3W
4820,@mijae0105 헐 쌤 저도 가변석..... 아ㅏㅏㅏㅏㅏ 진짜 위드 코로나 어쩌고니까 제발 취소하지 말아주세요ㅠㅜㅠㅜ
4821,"위드코로나 좋다 이거야!!
다같이 잘먹고 잘살아야 하니까 이겨내보려는거 이해한다고
그럼 코샛긔 담당업무자들도 살게 해줘야할거 아니냐고!! 
인력을 더 주등가 돈을 더 주등가!!!
왜 맨날 우리만 죽어나가냐고!!!!
출장달고 나갔다 중간에 드르와 하나결재 올리고 나갔는데 부정한 행위라고"
4822,코로나19: 중국이 '제로 코로나'를 고수하는 이유 https://t.co/VkLcE9UDxo 주변국들이 '위드코로나' 방역으로 전환하는 가운데 중국은 코로나 근절 정책을 고수하고 있다.
4823,"@croquis_nim 정부는 지난 25일 공청회를 열고 유흥시설과 노래연습장, 실내체육시설·목욕탕 등을 이용할 때 접종 증명서나 PCR(유전자 증폭 검사) 음성확인서를 제출하도록 하는 '백신 패스'를 시행하겠다고 발표했다. 미접종자나 접종이 아직 완료되지 않은 사람은 시설을 이용할 때 음성확인서를 제출해야 한다."
4824,"그럴만하지.. 방역 풀렸다고 신나서, 할로윈이라서 신나서, 남들이 많이 맞았으니까 난 괜찮을거 같으니까 백신 패스하고 그러니 이 꼬라지지. https://t.co/YS5l98yuWY"
4825,후 사고싶은건 많은데 왤케 올해는 낙지값이 병신이니.. 위드코로나 하면 작년보단 좋을 줄 알았는데 오히려 하방이야ㅠㅠ
4826,"제발 위드코로나 그만하고 다시 막아줘
er 환자 너무 늘어서 버거워"
4827,위드코로나 시행으로 제주도 항공권 요금이 올랐네요 #제주여행 #제주항공권 #위드코로나 : 네이버 카페 https://t.co/MC033wVS3W
4828,중증 환자 병상가동률 서울 80.6% 돌파…이렇게 위드코로나 폭망 하는가…
4829,"에이스 양도 대여 받지 마요 ㅠ
위드코로나 되고 스엠에서 처음 풀어준 단콘인데 순콘이나 대구콘 정도의 검사만 하겠냐구 ….. 양도나 대여 받는 건 돈 걍 땅바닥에 내리꽂는 행위임"
4830,"위드코로나가 뭐길래..이미 코로나 바이러스랑 같이 살고 있는 거 아니었어? 

내심 코로나 이제 없어졌다고 생각하고 행동하고 싶은 것 같다. without corona 를 원하는 듯. 근데 가까운 미래에는 아직은 지속하기 어려울 것 같은데."
4831,"11월 24일 10시 (11월 24일 00시 기준),
대한민국의 코로나바이러스 현황

[오늘 사망자] 35 명
[재원 위중증] 586 명
[신규 입원자] 660 명
[오늘 확진자] 4,116 명

#위드_코로나 #단계적_일상회복
#코로나바이러스감염증 #국내확진자"
4832,올 하반기에만 백신 주사 4번을 맞았다 독감은 패스....
4833,위드코로나 중단되면...운동 열두시까지 못하겟지
4834,24일 0시 기준 코로나19 위중증 환자 수가 전날보다 37명 늘어난 586명으로 역대 최대치를 기록. 신규 확진자도 전날보다 1416명 늘어난 4115명에 달했음. 이달 1일 시행된 단계적 일상 회복이 중대 고비를 맞으면서 비상계획이 발동될 우려가 높아졌음. #매세지211125
4835,정부가 현행 6개월인 추가접종(부스터샷) 간격 조정 방안과 단계적 일상회복(위드 코로나) 이후 위험도 관리 지표를 17일 발표한다. https://t.co/WlRGmRuUsj
4836,단계적 일상회복 (출처 : 시사상식사전 | 네이버 지식백과) https://t.co/ty0W28vZAs
4837,"BTS, '위드 코로나' 첫 미국행.. '제임스 코든과 수화 댄스' (출처 : 한국일보 | 네이버 뉴스) https://t.co/kG7NsNH95i"
4838,위드 코로나는 뭐 걸려도 살아남을 놈들은 알아서 살아남아라 이런 느낌이야 https://t.co/eWWkkjwThv
4839,"11월 19일 20시 (11월 19일 00시 기준),
대한민국의 코로나바이러스 현황

[오늘 사망자] 28 명
[재원 위중증] 499 명
[신규 입원자] 573 명
[오늘 확진자] 3,034 명

#위드_코로나 #단계적_일상회복
#코로나바이러스감염증 #국내확진자"
4840,"📌유·초중고 전면등교에 앞서, 단계적 일상회복 지원을 위해 아이돌봄서비스를 점검하였습니다.

가족센터 현장방문(11.19)

자녀 양육부담 완화를 위한 아이돌봄서비스 정부 지원 확대 및 서비스 품질 향상을 위해 노력하겠습니다.

#아이돌봄서비스 #가족센터 #여성가족부 #여가부 https://t.co/OLbmLhnhTo"
4841,"11월 16일 06시 (11월 15일 00시 기준),
대한민국의 코로나바이러스 현황

[오늘 사망자] 12 명
[재원 위중증] 471 명
[신규 입원자] 401 명
[오늘 확진자] 2,006 명

#위드_코로나 #단계적_일상회복
#코로나바이러스감염증 #국내확진자"
4842,@WKTKFGO_82 나중에… 단계적 일상회복 끝나면… 함… 갑시다…
4843,"@pek33036 심지어 생일인 어제도 5번 들었어요 ㅠㅠ 아무리 영상 버전은 찾아봐도 없어요 ㅠㅠ 주단태와 심수련 부부 진짜 캐릭터대로 하던데요 ㅋㅋㅋㅋ주단태 : 단계적 일상회복을 위해, 심수련 : 방역수칙은 꼭 지켜주세요."
4844,"https://t.co/FHXbLSyfYo
위드 코로나라고 해도 나의 생활 패턴은 달라진 것이 없다. 출퇴근만 하고 칸막이 구획된 구내식당에서 모든 끼니를 해결한다. 저녁 술자리는 커녕 점심 외식도 안하고 있다. 

10시 넘어도 이제는 불야성이다. 
술판이 그렇게도 좋냐? 
술 안먹으면 죽냐?"
4845,"@gregmissu 아니 이름만 위드코로나에 회식이라뇨, 지금 딱 조심해야하는데 !! 회사로 전화합니다!!🤬"
4846,위드코로나 시행으로 제주항공권 요금이 올랐네요 #제주여행 #제주항공권 #위드코로나 : 네이버 카페 https://t.co/NlOBYDmYgv
4847,"빵축제에 백신패스등을 도입해서 입장진행예정이라는데
백신은 맞았으니깐 상관없는데 코로롱 검사 맞고가라는건가? 백신패스(접종증명, 음성확인제)등을 도입이라는데🤔"
4848,백신패스 곱게 보여주면 죽는병 걸렸나... 내가 그거 한번만 보고싶어서 입장 못하게 하냐고 시이팔 언제 한번 짱뜨고 때려친다
4849,"[역대 최다 확진자 발생] 피씨엘, 한국의 애보트, 위드코로나 검체진단의 기술력이 답이다 / w. 제주타짜 (출처 : 코인루팡의.. | 블로그) https://t.co/Vh86bUCTo0"
4850,@2jo_2jo 아니...위드코로나가 이런뜻이 아닐텐데요?!
4851,"국민 목슴으로 장난짓하지마시라.  무능한 문정부와 질본부 정은경은 무슨 근거ㆍ증거로 위드 코로나 외친게냐
무엇이 문제냐? 월급 못 받아냐? 

https://t.co/mEKnEF5dog"
4852,"디어에반헨슨 개봉일에 보려면 백신패스관에서 봐야되네 쩝,,,,,, 찝찝한데"
4853,'위드 코로나 중단' 거론한 정부… 방역 패스 확대하나 https://t.co/hyK4Anck4Y
4854,"신세계 센텀시티
8층 골드문트
단계적 일상회복 프로젝트
12월 크리스마스의 감동과 즐거움을
미리 준비하셔야죠?
Muso for Bentley Special Edition으로
크리스마스의 감동과 즐거움
골드문트매장에서
체험이 가능합니다.
신세계 센텀시티 매장 오픈 4주년 특별함까지?
https://t.co/Y4DaRscKEv https://t.co/aPThnjS3hv"
4855,"서울 확진자 급증에 병상 확보 비상…중증 병상 66개 남아 https://t.co/8qozSNt1K5 

단계적 일상회복(위드 코로나) 시행 2주여만에 서울에서 신종 코로나바이러스 감염증(코로나19) 신규 확진자가 급증하면서 병상 확보에도 빨간불이 켜졌습니다."
4856,@20110305_ 예...저런건 시장 안되고 아무도 안보는 자기집에서 24시간해도 되는건데 왜 때문에 시국에 맞지도 않는 짓을 해서 시각을 마비 시키는즤 모르겠어요 ㅜㅜㅜ흐엉ㅜ 지금 위드코로나 끝내고 다시 4단계 하냐마냐 하는데 ㅜㅜ하..정말 ㅜㅜ
4857,위드코로나 빠이
4858,"위드코로나방역조치로 영업시간 제한이 해제되면서 때아닌 특수가 ㅠ 근 이년동안 근근이 입에 풀칠하며 하루 서너시간 일하는둥 마는둥 맘고생만 하며 버텼는데 11월 1일 이후부터 솔찍  느무 바쁘다.. 다른 곳도 그렇겠쥬?
(타래로 계속) https://t.co/hxYFkgKv09"
4859,아 헐 빵모았당 백신패스 있어야 입장 가능해ㅜㅜㅜㅜㅡㅠㅜㅜ 나 기대하고 있었는데ㅜㅜㅜㅜ 친구랑 갈 계획이었는데ㅜㅜㅡㅠ 진단서는 안 됩니꽈?ㅠㅜㅜㅠㅜㅜ 이거 가자고 코 쑤시러 가야해?ㅠㅜㅜ
4860,"단계적 일상회복을 하고있는 지금...
제가 노래방을 다녀와도 괜찮을까요!?!?!?"
4861,단계적 일상 회복과 함께 심야 교통에 ‘빨간불’이 켜졌습니다.#택시 #기사  https://t.co/Zq0DAyMOfh
